t,RB_crack,HO_crack,crack_321,BZ_CL,RB_HO,RB_BZ,HO_BZ,crack321b,BOHO,NG_HO,NG_CL,GC_SI,SI_HG,GC_PL,PL_PA,crush,ZW_KE,ZC_ZW,ZS_ZC,ZM_ZL
2025-01-03 01:00:00+00:00,1.0887331654990708e-05,-0.0007307509183688142,-0.00023987159298752603,0.0,0.0,8.237799752950695e-05,-0.0,-5.900543101579646e-05,0.0,0.0,0.0,0.0,0.0,-2.0806641624496942e-05,-0.00016829708996215538,0.00014559185482383269,0.0,0.0,0.0,0.0
2025-01-03 02:00:00+00:00,0.00012492377212917178,0.0007323104867413918,0.000622699954550796,0.0,0.0,0.0002009977377599796,0.0,0.0005270556690020797,0.0,0.0,0.0,0.0,0.0,-1.8571394060442604e-05,0.00022605731581039118,0.00043343756856293166,0.0,0.0,0.0,0.0
2025-01-03 03:00:00+00:00,1.007068570484579e-05,0.0005208045268172651,0.00022114005407940075,0.0,0.0,-4.862843507040881e-05,0.0,4.320426758644483e-05,0.0,0.0,0.0,0.0,0.0,-7.964568324644382e-05,-3.391477829185151e-05,6.691440773147706e-06,0.0,0.0,0.0,0.0
2025-01-03 04:00:00+00:00,-6.689387167387837e-05,-0.0001899495839640481,-0.000258595019492728,0.0,0.0,-7.521375234232176e-05,-0.0,-0.00014687665537195825,0.0,0.0,0.0,0.0,0.0,2.288240095080553e-05,0.0,-0.00036147262900181304,0.0,0.0,0.0,0.0
2025-01-03 05:00:00+00:00,0.0001317807158303533,5.058918390766684e-05,0.0003896346678188,0.0,0.0,0.00021203166479943268,0.0,0.0003297677399511183,0.0,0.0,0.0,0.0,0.0,-1.612812989189088e-05,0.0,-0.00015898456752391624,0.0,0.0,0.0,0.0
2025-01-03 06:00:00+00:00,-4.392594451684311e-05,-0.00019920107503603707,-0.00019737476900720196,0.0,0.0,-5.825394014920213e-06,-0.0,-2.303220432089899e-05,0.0,0.0,0.0,0.0,0.0,3.2991207172461976e-05,0.0,-3.0122016858198177e-05,0.0,0.0,0.0,0.0
2025-01-03 07:00:00+00:00,2.2952554997974234e-05,0.0013097781136339973,0.0005494652349778584,0.0,0.0,6.936362204708339e-05,0.0,0.000537139983863613,0.0,0.0,0.0,0.0,0.0,7.072778592861412e-05,0.0,0.0002259214464640179,0.0,0.0,0.0,0.0
2025-01-03 08:00:00+00:00,-2.256632950156629e-05,0.0009758186435754149,0.0002977211399580685,0.0,0.0,-0.00019843444071205923,0.0,-0.00010803642053623831,0.0,0.00018304328347121688,0.00014294413617125718,0.0,0.0,0.0003654784312510841,0.0,-0.00010877277939031578,0.0,0.0,0.0,0.0
2025-01-03 09:00:00+00:00,6.569868630688463e-05,0.0009575457616831288,0.0005393855740452053,0.0,0.0,0.00026781661496938123,0.0,0.0008165857222453969,0.0,-5.202953879837685e-05,-4.7816788319795446e-05,0.0,0.0,3.8714709601426313e-05,0.0,-5.028060621009511e-06,0.0,0.0,0.0,0.0
2025-01-03 10:00:00+00:00,-0.00026675980150533843,0.00020826629447570418,-0.0006737188580563133,0.0,0.0,-0.0003968302309861213,0.0,-0.0004982757142291088,0.0,2.6602024970442367e-05,2.4748360882147053e-05,0.0,0.0,-0.00015290727587339914,0.0,0.0001790729343487794,0.0,0.0,0.0,0.0
2025-01-03 11:00:00+00:00,-8.079991106444674e-07,0.0007369307536999651,0.0002705283645486093,0.0,0.0,-0.0001634217819392625,0.0,-0.00013105489068640332,0.0,-0.00010654061935849427,-0.00015084010592900375,0.0,0.0,0.00010654326984633526,0.0,0.0004869859481545631,0.0,0.0,0.0,0.0
2025-01-03 12:00:00+00:00,-2.943864536178018e-05,0.0008532044285032699,0.0002329882189020484,0.0,0.0,-1.4917523049353801e-05,0.0,0.0002692996197520498,0.0,-6.292739679403767e-05,-8.488027099329044e-05,0.0,0.0,0.00010721403298111435,0.0,1.1713883591986199e-05,0.0,0.0,0.0,0.0
2025-01-03 13:00:00+00:00,0.0005234815831438357,0.00024523500024838384,0.0015907814176549422,0.0,0.0,0.0006153860897194616,-0.0,0.0008424849347070161,0.0,-0.00019584271376002136,-0.00024029208006052618,0.0,0.0,0.00046087801682785347,0.0,-0.00014836547042062045,0.0,0.0,0.0,0.0
2025-01-03 14:00:00+00:00,-1.3307485947130225e-05,0.0027837980616703547,0.0013371958071166715,0.0,0.0,-0.0003780368420144202,0.0,0.000339903557952802,0.0,8.90462302412438e-05,-2.0604266452830572e-05,0.0,0.0,6.722510607270935e-07,0.0,0.00015155057866024588,0.0,0.0,0.0,0.0
2025-01-03 15:00:00+00:00,0.00023816182109220738,-0.00047827724817383363,0.00014800673954590605,0.0,0.0,0.00038324073698634724,-0.000368025812970339,0.00012528653897812809,0.0,-0.0004910115896746811,-0.000453165191112168,0.0,0.0,0.0,0.0,0.0001673726606903767,0.0,0.0,0.0,0.0
2025-01-03 16:00:00+00:00,0.0007172783924260199,0.000463979219071213,0.0027067276532494835,0.0,0.0,0.0008299733214792612,0.0,0.0015711135940292666,0.0,-6.041998406420018e-06,-0.00016952123285160752,0.0,0.0,0.0,0.0,4.996601434460008e-05,0.0,0.0,0.0,0.0
2025-01-03 17:00:00+00:00,4.766039445608786e-05,0.00016793609142348354,0.0003210452253405383,0.0,0.0,-0.00012643022074101517,-5.060143152237686e-05,-0.00024045786121067354,0.0,-6.0907819247402236e-05,-0.00021298657277393705,0.0,0.0,0.0,0.0,0.0003364048452787028,0.0,0.0,0.0,0.0
2025-01-03 18:00:00+00:00,6.986253982698327e-05,-8.453528645758427e-05,-9.675025117756913e-05,0.0,0.0,0.0006458534569838013,0.0001956298747520031,0.0011621786604247538,0.0,4.1930049467057254e-05,0.00022712501685058376,0.0,0.0,0.0,0.0,-8.16062649727777e-05,0.0,0.0,0.0,0.0
2025-01-03 19:00:00+00:00,-3.160050722140828e-05,-0.00028381188507017353,0.0,-2.3714834000160762e-05,0.0,0.00024574876089056725,-0.00031556200851881236,3.167786479794485e-05,0.0,-4.8800380044119215e-05,-7.859657035149659e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 20:00:00+00:00,0.0,-0.00011094389983074737,0.0,4.7426773918007685e-05,0.0,-9.920485221587055e-05,-4.1044349805967486e-05,-0.00019008779004377012,,-3.0180416910312177e-05,-1.279191307254805e-05,0.0,0.0,0.0,0.0,,,,,
2025-01-03 21:00:00+00:00,0.0,-8.911972251763301e-05,0.0,-4.7426773918007685e-05,0.0,-0.00010375941982944669,-0.0001974771423101578,-0.0003615005414319991,,4.057510789440661e-05,0.00012033707388720657,0.0,0.0,0.0,0.0,,,,,
2025-01-05 23:00:00+00:00,0.0,-0.0010507478203650518,0.0,-3.556103643127502e-05,0.0,5.51387148466373e-05,-0.0,-0.0013090553157967119,,0.0005026550244697185,0.0016704362652903689,0.0,0.0,0.0,0.0,,,,,
2025-01-06 00:00:00+00:00,0.0,0.00015952506023553261,0.0,2.3704342951773105e-05,0.0,0.0004714023860576915,0.0,0.0009461573224925296,,2.28513633729903e-05,0.00010841482046950897,0.0,0.0,0.0,0.0,,,,,
2025-01-06 01:00:00+00:00,0.0,-4.629395816913731e-05,0.0,4.7426773918007685e-05,0.0,-3.615606228685614e-05,0.0,-0.00010800208510940336,0.0,-7.377019708432714e-05,-0.00026473390185133186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06 02:00:00+00:00,0.0,0.0003737022159965476,0.0,-2.3713386959003843e-05,0.0,-4.92796070181931e-05,0.0,0.000275067971460325,0.0,0.00017774527964194208,0.00044960643117319504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06 03:00:00+00:00,0.0,0.0001067142172275037,0.0,0.0,0.0,0.00011088510711502878,0.0,0.00046225098439385646,0.0,3.762525569087392e-05,0.00013072799599738187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06 04:00:00+00:00,0.0,-6.005365008758073e-05,0.0,2.3713386959003843e-05,0.0,-1.1657184002311303e-05,-0.0,-6.186900561393544e-05,0.0,8.849516442818634e-05,0.0003296644998091176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06 05:00:00+00:00,0.0,5.5471949915373694e-05,0.0,-2.3713386959003846e-05,0.0,3.5014844155228175e-05,0.0,0.0001252796718927611,0.0,8.180425026066135e-05,0.00019230394844947922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06 06:00:00+00:00,0.0,-7.306644462524439e-05,0.0,1.1856693479501921e-05,0.0,-5.2541206547721015e-05,-0.0,-0.00022326267945171972,0.0,0.00021444984815745363,0.0006001006202907496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06 07:00:00+00:00,0.0,0.00021765811705825108,0.0,0.0,0.0,6.193869502388628e-05,0.0,0.00045655817062461825,0.0,4.198204080675682e-05,7.155875365372234e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06 08:00:00+00:00,0.0,-0.00014154480533998446,0.0,-1.184764947227118e-05,0.0,-6.126921287347834e-05,-0.0,-0.00032790009542473723,0.0,9.478996062921385e-05,0.0003023296954486447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06 09:00:00+00:00,0.0,-0.0007064819336197976,0.0,1.1847649472271179e-05,0.0,-0.00013327874389432127,-0.0,-0.0009436021643609684,0.0,-0.00012169025361810419,-0.0001600774481297306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06 10:00:00+00:00,0.0,3.2914554660687975e-05,0.0,1.1847649472271182e-05,0.0,3.2430457516875076e-06,0.0,5.621284252985639e-05,0.0,-6.352534738797842e-05,-0.00024819088127023595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.520402559851504e-05
2025-01-06 11:00:00+00:00,0.0,0.00036796597115514983,0.0,-2.3704342951773105e-05,0.0,-4.0541550729438904e-05,0.0,0.0002204706131605571,0.0,0.0001309868933623666,0.000136823817057509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5038955607040807e-05
2025-01-06 12:00:00+00:00,0.0,7.534635115998116e-05,0.0,-1.1856693479501921e-05,0.0,-1.3613834490397371e-05,0.0,2.269747487865477e-05,0.0,-0.00029073768324116764,-0.0009169688073610029,-7.317722541117269e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1863127977733542e-05
2025-01-06 13:00:00+00:00,0.0,0.0002348486123301664,0.0,8.298781034928271e-05,0.0,0.00020363157716883135,0.0,0.0007998282978867648,0.0,0.0004205109150096331,0.001190352771919522,-0.00014957871875704448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9555876853736058e-05
2025-01-06 14:00:00+00:00,0.0,-0.001004058982384098,0.0,-0.00011854884678055773,0.0,-0.00045492471731335715,-0.0,-0.0021368121294906856,0.0,-0.0006958589949329542,-0.0018827895904180245,0.0004749533750529432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00028774466201311505
2025-01-06 15:00:00+00:00,0.0,0.0004371976129889669,0.0,0.0001303964962528289,0.0,0.0004400190760408216,0.0,0.0015877692829198474,0.0,0.0003629374382575864,0.0011693824536984942,-0.00028564305265234334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018513846087721888
2025-01-06 16:00:00+00:00,0.0,0.0003308782755732797,0.0,-1.1856693479501921e-05,0.0,0.00019616677388437494,0.0,0.0007295609562665152,0.0,0.0002969060805448951,0.0006869347327745669,0.0003282730451676901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002430291320105682
2025-01-06 17:00:00+00:00,0.0,0.000463970099445074,0.0,9.483545982155389e-05,0.0,-4.888438062722944e-07,0.0,0.0016677232512509123,0.0,-0.00010605521275295283,-0.00019920017336824586,-3.3047842294271105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3643056594895758e-05
2025-01-06 18:00:00+00:00,0.0,-0.0006418520551356662,0.0,8.297876634205197e-05,0.0,0.0,-0.0,-0.00015941919261587393,0.0,0.0001352396957988564,0.0006671757988937539,0.000231903533611743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003315797644901673
2025-01-06 19:00:00+00:00,0.0,-0.0003366035768633378,0.0,-5.926682642420505e-05,0.0,0.0,-0.0,0.0,0.0,-9.451419925635866e-06,0.00041147984303336,6.66680783421083e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018113537819200033
2025-01-06 20:00:00+00:00,0.0,-0.00016103435836152836,0.0,0.0,0.0,0.0,-0.0,0.0,,0.0,-1.0760470372216975e-05,9.82652063072258e-05,0.0,0.0,0.0,,,,,
2025-01-06 21:00:00+00:00,0.0,-5.1245915162585593e-05,0.0,0.0,0.0,0.0,-0.0,0.0,,0.0,0.0,-2.1396366153551228e-05,0.0,0.0,0.0,,,,,
2025-01-06 23:00:00+00:00,0.0,9.79146899660336e-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-9.897703088937392e-05,0.0,0.0,0.0,,,,,
2025-01-07 00:00:00+00:00,0.0,-4.513758957471881e-05,0.0,0.0,0.0,0.0,-0.0,0.0,,0.0,0.0,9.795590051198046e-05,0.0,0.0,0.0,,,,,
2025-01-07 01:00:00+00:00,0.0,0.00032856827427228436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.768777084881696e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005317230333932127
2025-01-07 02:00:00+00:00,0.0,-8.22216373061334e-05,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9.962270764468481e-05,0.0,0.0,0.0,-8.951426961504952e-05,0.0,0.0,0.0,-0.0001394664944948627
2025-01-07 03:00:00+00:00,0.0,0.0001338761117197438,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0001628767535447135,0.0,0.0,0.0,7.453732497364348e-05,0.0,0.0,0.0,0.00014599579089617733
2025-01-07 04:00:00+00:00,0.0,-8.14993629159288e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.472178460188301e-05,0.0,0.0,0.0,-2.6456169725000644e-06,0.0,0.0,0.0,2.2074258375288584e-05
2025-01-07 05:00:00+00:00,0.0,3.1379721581503166e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.089703755580519e-05,0.0,0.0,0.0,2.294102089689772e-05,0.0,0.0,0.0,-0.0002784346050300037
2025-01-07 06:00:00+00:00,0.0,-5.5471949915373694e-05,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-6.021694261482315e-05,0.0,0.0,0.0,9.528219412808958e-05,0.0,0.0,0.0,-0.0002995188316037539
2025-01-07 07:00:00+00:00,0.0,0.0002501604646174587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00036593872006308403,0.0,0.0,0.0,5.1172535310645695e-05,0.0,0.0,0.0,6.424152603214641e-05
2025-01-07 08:00:00+00:00,0.0,-0.00011015870002018402,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7.512875001922544e-05,0.0,0.0,0.0,-3.8818424872433954e-05,0.0,0.0,0.0,-0.0001976703719675111
2025-01-07 09:00:00+00:00,0.0,-0.00011091289310187496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.219030151988723e-05,0.0,0.0,0.0,0.00012616006594245028,0.0,0.0,0.0,-9.235343296693459e-05
2025-01-07 10:00:00+00:00,0.0,-3.1382457469344855e-05,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.00011056235920325658,0.0,0.0,0.0,-6.171872222294765e-06,0.0,0.0,0.0,0.00016906126656364532
2025-01-07 11:00:00+00:00,0.0,-0.00015605504248966326,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.00024935480908432105,0.0,0.0,0.0,8.7340160213791e-05,0.0,0.0,0.0,-2.8610290894508387e-05
2025-01-07 12:00:00+00:00,0.0,0.00039512239387170655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027618753844480757,0.0,0.0,0.0,-5.381519057067556e-05,0.0,0.0,0.0,-0.0002357689534134225
2025-01-07 13:00:00+00:00,0.0,0.00043377501729902014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048616364766408725,0.0,0.0,0.0,0.00015439898463738945,0.0,0.0,0.0,-0.0002558742494401611
2025-01-07 14:00:00+00:00,0.0,-0.00015568843351887755,0.0,0.0,0.0,0.0,-0.00015287381383008499,0.0,0.0,0.0,0.0,4.7549995736807334e-05,0.0,0.0,0.0,-3.9705727002793415e-05,0.0,0.0,0.0,-7.830362287212597e-05
2025-01-07 15:00:00+00:00,0.0,9.44866225004034e-05,0.0,0.0,0.0,0.0,2.9926735992229856e-05,0.0,0.0,0.0,0.0,-0.00013449105825005743,0.0,0.0,0.0,4.409114811442968e-06,0.0,0.0,0.0,-0.0006923866786032434
2025-01-07 16:00:00+00:00,0.0,-0.00028802697627159485,0.0,0.0,0.0,0.0,-9.919659794423212e-05,0.0,0.0,0.0,0.0,0.0004584916803900116,0.0,0.0,0.0,-4.852617791003298e-05,0.0,0.0,0.0,-0.0002342928243973317
2025-01-07 17:00:00+00:00,0.0,8.758215355060652e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.810978595979004e-05,0.0,0.0,0.0,9.61724579708977e-05,0.0,0.0,0.0,0.0002809086874561806
2025-01-07 18:00:00+00:00,0.0,0.00014917975634348382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7076657045250146e-05,0.0,0.0,0.0,0.00023468071092664082,0.0,0.0,0.0,0.0004188855806991406
2025-01-07 19:00:00+00:00,0.0,7.612151938181884e-05,0.0,0.0,0.0,0.0,7.445467113577708e-06,0.0,0.0,0.0,0.0,-5.728258718363318e-05,0.0,0.0,0.0,-5.999446707414192e-05,0.0,0.0,0.0,-0.00032258312178058007
2025-01-07 20:00:00+00:00,0.0,0.00012469811997350744,0.0,0.0,0.0,0.0,7.230628554768983e-05,0.0,,0.0,0.0,0.00013837152423172095,0.0,0.0,0.0,,,,,
2025-01-07 21:00:00+00:00,0.0,-3.635356567768493e-05,0.0,0.0,0.0,0.0,-7.519458208581107e-05,0.0,,0.0,0.0,-8.805835911162697e-05,0.0,0.0,0.0,,,,,
2025-01-07 23:00:00+00:00,0.0,5.854161607374329e-05,0.0,0.0,0.0,0.0,4.581435888054337e-07,0.0,,0.0,0.0,-2.7531132125993382e-05,0.0,0.0,0.0,,,,,
2025-01-08 00:00:00+00:00,0.0,-0.00011055449179461432,0.0,0.0,0.0,0.0,-5.909255524131329e-05,0.0,,0.0,0.0,-8.8367938387645e-06,0.0,0.0,0.0,,,,,
2025-01-08 01:00:00+00:00,0.0,-1.1860985756314632e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.398419195428403e-05,0.0,0.0,0.0,-7.587113062158314e-05,0.0,0.0,0.0,-0.000747511901666483
2025-01-08 02:00:00+00:00,0.0,-0.0002145857150120398,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-1.8697904547864414e-05,0.0,0.0,0.0,7.763684974488357e-05,0.0,0.0,0.0,-0.00016757840142964933
2025-01-08 03:00:00+00:00,0.0,-0.00013654816217845535,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9.143732273800642e-05,0.0,0.0,0.0,-0.00015792449945907147,0.0,0.0,0.0,0.0002548842176386235
2025-01-08 04:00:00+00:00,0.0,0.0003155810146878098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0940328597679745e-05,0.0,0.0,0.0,5.469582884798782e-05,0.0,0.0,0.0,0.00011085620360035356
2025-01-08 05:00:00+00:00,0.0,-0.000215753027157825,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.2437213564817484e-05,0.0,0.0,0.0,3.1765914372844556e-05,0.0,0.0,0.0,-0.00022479106161011833
2025-01-08 06:00:00+00:00,0.0,0.00033241584454030615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.420706951783977e-05,0.0,0.0,0.0,-8.734164107001633e-05,0.0,0.0,0.0,0.0002900238049344465
2025-01-08 07:00:00+00:00,0.0,-1.0340744078952147e-05,0.0,0.0,0.0,0.0,-1.169769152160219e-05,0.0,0.0,0.0,0.0,0.00020329207042519472,0.0,0.0,0.0,6.440432231371714e-05,0.0,0.0,0.0,-0.00015401468854939313
2025-01-08 08:00:00+00:00,0.0,0.0005052929494058713,0.0,0.0,0.0,0.0,9.43348433702209e-05,0.0,0.0,0.0,0.0,-0.0001448206097015216,0.0,0.0,0.0,0.000128811606339879,0.0,0.0,0.0,-0.0005238237959993197
2025-01-08 09:00:00+00:00,0.0,-1.6644537544770847e-05,0.0,0.0,0.0,0.0,9.867878341653996e-07,0.0,0.0,0.0,0.0,-0.00012815106733792364,0.0,0.0,0.0,0.00010233988762448323,0.0,0.0,0.0,0.00021419307899785568
2025-01-08 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5415215408417155e-05,0.0,0.0,0.0,-0.0001755720651266135,0.0,0.0,0.0,-0.00011937348521329192
2025-01-08 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6923240998945054e-05,0.0,0.0,0.0,5.9996688358495556e-05,0.0,0.0,0.0,-0.00024032373683892453
2025-01-08 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001868109225483412,0.0,0.0,0.0,-0.00012087105328182141,0.0,0.0,0.0,-0.00025883997970815387
2025-01-08 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001469257938935621,0.0,0.0,0.0,9.528219412807586e-05,0.0,0.0,0.0,-0.00014600252701408252
2025-01-08 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3574620933307675e-05,0.0,0.0,0.0,-0.00016586431208900074,0.0,0.0,0.0,0.0005258050450930368
2025-01-08 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001632179546884037,0.0,0.0,0.0,0.0002071653986368201
2025-01-08 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.029041617712184e-05,0.0,0.0,0.0,0.0005839966358205189
2025-01-08 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001976317073180863,0.0,0.0,0.0,-8.532456711525638e-05
2025-01-08 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001244017511003077,0.0,0.0,0.0,-0.000362176855105656
2025-01-08 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470046666620982e-05,0.0,0.0,0.0,-6.529296401314617e-06
2025-01-08 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-08 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-08 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-09 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.323143707400193e-05,0.0,0.0,0.0,0.0005097616991593418
2025-01-09 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.999096018309335e-05,0.0,0.0,0.0,0.00010185401026350534
2025-01-09 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64783825685174e-06,0.0,0.0,0.0,0.00013145433295955132
2025-01-09 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9409777899811536e-05,0.0,0.0,0.0,-9.531797774428556e-05
2025-01-09 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.441024573864773e-05,0.0,0.0,0.0,-0.00019866158925969208
2025-01-09 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010587576843980708,0.0,0.0,0.0,-0.00028546228539103925
2025-01-09 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.617171754278505e-05,0.0,0.0,0.0,0.00012293705134661375
2025-01-09 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013939925722667763,0.0,0.0,0.0,-0.00010037114512950935
2025-01-09 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.940736136592751e-05,0.0,0.0,0.0,-0.00017559611359222252
2025-01-09 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5289948338287585e-05,0.0,0.0,0.0,-0.00031505705745982346
2025-01-09 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.881659408717049e-05,0.0,0.0,0.0,-0.0001961875068335151
2025-01-09 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014116793806244634,0.0,0.0,0.0,0.00013995814233667855
2025-01-09 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.705788874593971e-05,0.0,0.0,0.0,-0.0004169166183505906
2025-01-09 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002179197069613241,0.0,0.0,0.0,-0.000444044044111103
2025-01-09 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.675724806693749e-05,0.0,0.0,0.0,0.00035822109303612566
2025-01-09 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.878972008667919e-05
2025-01-09 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012302725714425412
